id,nombre científico,nombre común,rango,zonas USDA
calamus_kandariensis,Calamus kandariensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_karnatakensis,Calamus karnatakensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_karuensis,Calamus karuensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_kebariensis,Calamus kebariensis,,-3.9°C a -1.1°C,"9b, 10a, 10b"
calamus_khasianus,Calamus khasianus,Khasia Hills Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_kiahii,Calamus kiahii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_kingianus,Calamus kingianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_kjellbergii,Calamus kjellbergii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_klossii,Calamus klossii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_komsaryi,Calamus komsaryi,,4.4°C a 10.0°C,11
calamus_kontumensis,Calamus kontumensis,,4.4°C a 10.0°C,11
calamus_koordersianus,Calamus koordersianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_korthalsii,Calamus korthalsii,,4.4°C a 10.0°C,11
calamus_kunstleri,Calamus kunstleri,,4.4°C a 10.0°C,11
calamus_kurzianus,Calamus kurzianus,,4.4°C a 10.0°C,11
calamus_laevigatus_var_laevigatus,Calamus laevigatus var. laevigatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_laevigatus_var_mucronatus,Calamus laevigatus var. mucronatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_laevigatus_var_serpentinus,Calamus laevigatus var. serpentinus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_lakshmanae,Calamus lakshmanae,,-1.1°C a 1.7°C,"10a, 10b"
calamus_lambirensis,Calamus lambirensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_lamprolepis,Calamus lamprolepis,,4.4°C a 10.0°C,11
calamus_laoensis,Calamus laoensis,Laos Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_lateralis,Calamus lateralis,,1.7°C a 4.4°C,10b
calamus_latifolius,Calamus latifolius,,-3.9°C a -1.1°C,"9b, 10a, 10b"
calamus_lauterbachii,Calamus lauterbachii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_laxissimus,Calamus laxissimus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_leiocaulis,Calamus leiocaulis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_leloi,Calamus leloi,,-1.1°C a 1.7°C,"10a, 10b"
calamus_leptopus,Calamus leptopus,,1.7°C a 4.4°C,10b
calamus_leptospadix,Calamus leptospadix,Indian Dwarf Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_leptostachys,Calamus leptostachys,,-1.1°C a 1.7°C,"10a, 10b"
calamus_lewisianus,Calamus lewisianus,Lewis Rattan Palm,4.4°C a 10.0°C,11
calamus_lobbianus,Calamus lobbianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_loherianus,Calamus loherianus,,1.7°C a 4.4°C,10b
calamus_longibracteatus,Calamus longibracteatus,,4.4°C a 10.0°C,11
calamus_longipes,Calamus longipes,,1.7°C a 4.4°C,10b
calamus_longipinna,Calamus longipinna,Long-leaflet Ratten,-1.1°C a 1.7°C,"10a, 10b"
calamus_longisetus,Calamus longisetus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_longispathus,Calamus longispathus,Long-spathe Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_longispinosus,Calamus longispinosus,,4.4°C a 10.0°C,11
calamus_longistipes,Calamus longistipes,,4.4°C a 10.0°C,11
calamus_lucysmithiae,Calamus lucysmithiae,,1.7°C a 4.4°C,10b
calamus_luridus,Calamus luridus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_luteus,Calamus luteus,,4.4°C a 10.0°C,11
calamus_macrochlamys,Calamus macrochlamys,,-1.1°C a 1.7°C,"10a, 10b"
calamus_macrophyllus,Calamus macrophyllus,,4.4°C a 10.0°C,11
calamus_macropterus,Calamus macropterus,,4.4°C a 10.0°C,11
calamus_macrorhynchus,Calamus macrorhynchus,Big Beaked Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_macrosphaerion,Calamus macrosphaerion,,-1.1°C a 1.7°C,"10a, 10b"
calamus_maculatus,Calamus maculatus,,4.4°C a 10.0°C,11
calamus_maiadum,Calamus maiadum,,-1.1°C a 1.7°C,"10a, 10b"
calamus_malawaliensis,Calamus malawaliensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_manan,Calamus manan,Manau Rattan,1.7°C a 4.4°C,10b
calamus_manii,Calamus manii,,4.4°C a 10.0°C,11
calamus_manillensis,Calamus manillensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_marginatus,Calamus marginatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mattanensis,Calamus mattanensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_maturbongsii,Calamus maturbongsii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_megalocarpus,Calamus megalocarpus,,4.4°C a 10.0°C,11
calamus_megaphyllus,Calamus megaphyllus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_meghalayensis,Calamus meghalayensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_melanacanthus,Calamus melanacanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_melanochaetes,Calamus melanochaetes,Chocolate Rattan,4.4°C a 10.0°C,11
calamus_melanochrous,Calamus melanochrous,Dayao Mountain Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_melanoloma,Calamus melanoloma,,-1.1°C a 1.7°C,"10a, 10b"
calamus_melanorhynchus,Calamus melanorhynchus,Black Beaked Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_mellitus,Calamus mellitus,,1.7°C a 4.4°C,10b
calamus_merrillii_var_merrillii,Calamus merrillii var. merrillii,Merrill's Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_merrillii_var_merrittianus,Calamus merrillii var. merrittianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_merrillii_var_nanga,Calamus merrillii var. nanga,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mesilauensis,Calamus mesilauensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_metzianus,Calamus metzianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_micracanthus,Calamus micracanthus,,4.4°C a 10.0°C,11
calamus_micranthus,Calamus micranthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_microcarpus_var_diminutus,Calamus microcarpus var. diminutus,Small-seeded Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_microcarpus_var_longiocrea,Calamus microcarpus var. longiocrea,,-1.1°C a 1.7°C,"10a, 10b"
calamus_microcarpus_var_microcarpus,Calamus microcarpus var. microcarpus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_microsphaerion_var_microsphaerion,Calamus microsphaerion var. microsphaerion,,-1.1°C a 1.7°C,"10a, 10b"
calamus_microsphaerion_var_spinosior,Calamus microsphaerion var. spinosior,,-1.1°C a 1.7°C,"10a, 10b"
calamus_microstachys,Calamus microstachys,,4.4°C a 10.0°C,11
calamus_minahassae,Calamus minahassae,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mindorensis,Calamus mindorensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_minor,Calamus minor,Little Rattan,1.7°C a 4.4°C,10b
calamus_minutus,Calamus minutus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mirabilis,Calamus mirabilis,,4.4°C a 10.0°C,11
calamus_mitis,Calamus mitis,Spineless Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_modestus,Calamus modestus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mogeae,Calamus mogeae,,-1.1°C a 1.7°C,"10a, 10b"
calamus_mogeanus,Calamus mogeanus,,4.4°C a 10.0°C,11
calamus_mollis,Calamus mollis,,1.7°C a 4.4°C,10b
calamus_mollispinus,Calamus mollispinus,,1.7°C a 4.4°C,10b
calamus_monticola,Calamus monticola,,1.7°C a 4.4°C,10b
calamus_moorei,Calamus moorei,,4.4°C a 10.0°C,11
calamus_moorhousei,Calamus moorhousei,,-1.1°C a 1.7°C,"10a, 10b"
calamus_moseleyanus,Calamus moseleyanus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_moszkowskianus,Calamus moszkowskianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_moti,Calamus moti,Yellow Lawyer Cane,-1.1°C a 1.7°C,"10a, 10b"
calamus_muelleri,Calamus muelleri,Southern Lawyer Vine,-1.1°C a 1.7°C,"10a, 10b"
calamus_multinervis,Calamus multinervis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_multispicatus,Calamus multispicatus,Lobed Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_muricatus,Calamus muricatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_myriacanthus,Calamus myriacanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_myriocladus,Calamus myriocladus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nagbettai,Calamus nagbettai,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nambariensis,Calamus nambariensis,Stout Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_nanduensis,Calamus nanduensis,,1.7°C a 4.4°C,10b
calamus_nannostachys,Calamus nannostachys,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nanodendron,Calamus nanodendron,,-1.1°C a 1.7°C,"10a, 10b"
calamus_neelagiricus,Calamus neelagiricus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nematospadix,Calamus nematospadix,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nicobaricus,Calamus nicobaricus,Nicobar Isles Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_nicolai,Calamus nicolai,,1.7°C a 4.4°C,10b
calamus_nielsenii,Calamus nielsenii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_niger,Calamus niger,,4.4°C a 10.0°C,11
calamus_nigricans,Calamus nigricans,,-1.1°C a 1.7°C,"10a, 10b"
calamus_nuichuaensis,Calamus nuichuaensis,,4.4°C a 10.0°C,11
calamus_oblatus,Calamus oblatus,,4.4°C a 10.0°C,11
calamus_oblongus,Calamus oblongus,Wide-thorned Vine,4.4°C a 10.0°C,11
calamus_obovoideus,Calamus obovoideus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_occidentalis,Calamus occidentalis,Western Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_ochrolepis,Calamus ochrolepis,Sumulid Rattan Palm,1.7°C a 4.4°C,10b
calamus_ocreatus,Calamus ocreatus,,1.7°C a 4.4°C,10b
calamus_oligolepis,Calamus oligolepis,,1.7°C a 4.4°C,10b
calamus_oligophyllus,Calamus oligophyllus,,1.7°C a 4.4°C,10b
calamus_oligostachys,Calamus oligostachys,,-1.1°C a 1.7°C,"10a, 10b"
calamus_opacus,Calamus opacus,Opaque Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_optimus,Calamus optimus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_oresbius,Calamus oresbius,,1.7°C a 4.4°C,10b
calamus_ornatus_var_ornatus,Calamus ornatus var. ornatus,Black Mountain Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_ornatus_var_pulverulentus,Calamus ornatus var. pulverulentus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_orthostachyus,Calamus orthostachyus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ovoideus,Calamus ovoideus,Ovoid Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_oxleyanus_var_montanus,Calamus oxleyanus var. montanus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_oxleyanus_var_oxleyanus,Calamus oxleyanus var. oxleyanus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_oxycarpus,Calamus oxycarpus,Sharp-fruit Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_oxycoccus,Calamus oxycoccus,,4.4°C a 10.0°C,11
calamus_pachypus,Calamus pachypus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pachyrostris,Calamus pachyrostris,,4.4°C a 10.0°C,11
calamus_pachystachys,Calamus pachystachys,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pachystemonus,Calamus pachystemonus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_padangensis,Calamus padangensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_palembanicus,Calamus palembanicus,,4.4°C a 10.0°C,11
calamus_palustris,Calamus palustris,,-1.1°C a 1.7°C,"10a, 10b"
calamus_palustris_var_malaccensis,Calamus palustris var. malaccensis,Chak Raw Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_pandanosmus,Calamus pandanosmus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pannosus,Calamus pannosus,,4.4°C a 10.0°C,11
calamus_papuanus,Calamus papuanus,Papuan Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_parutan,Calamus parutan,,4.4°C a 10.0°C,11
calamus_parvifructus,Calamus parvifructus,,4.4°C a 10.0°C,11
calamus_parvulus,Calamus parvulus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_paspalanthus,Calamus paspalanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_paucijugus,Calamus paucijugus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_paulii,Calamus paulii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pedicellaris,Calamus pedicellaris,,4.4°C a 10.0°C,11
calamus_pedicellatus,Calamus pedicellatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_penicillatus,Calamus penicillatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_perakensis_var_crassus,Calamus perakensis var. crassus,Perak Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_perakensis_var_niger,Calamus perakensis var. niger,,-1.1°C a 1.7°C,"10a, 10b"
calamus_perakensis_var_perakensis,Calamus perakensis var. perakensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_peregrinus,Calamus peregrinus,Pilgrim Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_periacanthus,Calamus periacanthus,,4.4°C a 10.0°C,11
calamus_pholidostachys,Calamus pholidostachys,Scaly-spined Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_phuocbinhensis,Calamus phuocbinhensis,,1.7°C a 4.4°C,10b
calamus_pilosellus,Calamus pilosellus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pilossisimus,Calamus pilossisimus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_plagiocyclus,Calamus plagiocyclus,,4.4°C a 10.0°C,11
calamus_platyacanthoides,Calamus platyacanthoides,,-1.1°C a 1.7°C,"10a, 10b"
calamus_platyspathus,Calamus platyspathus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_plicatus,Calamus plicatus,Folded Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_poensis,Calamus poensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pogonacanthus,Calamus pogonacanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pogonotium,Calamus pogonotium,,4.4°C a 10.0°C,11
calamus_poilanei,Calamus poilanei,,-1.1°C a 1.7°C,"10a, 10b"
calamus_politus,Calamus politus,,1.7°C a 4.4°C,10b
calamus_polycladus,Calamus polycladus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_polystachys,Calamus polystachys,Ant Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_praetermissus,Calamus praetermissus,Overlooked Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_prasinus,Calamus prasinus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_prattianus,Calamus prattianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudoconcolor,Calamus pseudoconcolor,,4.4°C a 10.0°C,11
calamus_pseudofeanus,Calamus pseudofeanus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudomollis,Calamus pseudomollis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudorivalis,Calamus pseudorivalis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudotenuis,Calamus pseudotenuis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudoulur,Calamus pseudoulur,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pseudozebrinus,Calamus pseudozebrinus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_psilocladus,Calamus psilocladus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pulcher,Calamus pulcher,Beautiful Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_pumilus,Calamus pumilus,,4.4°C a 10.0°C,11
calamus_pycnocarpus,Calamus pycnocarpus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_pygmaeus,Calamus pygmaeus,Pygmy Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_quinquenervius,Calamus quinquenervius,,-1.1°C a 1.7°C,"10a, 10b"
calamus_radiatus,Calamus radiatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_radicalis,Calamus radicalis,Vicious Hairy Mary,-1.1°C a 1.7°C,"10a, 10b"
calamus_radulosus,Calamus radulosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ramulosus,Calamus ramulosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_rarispinosus,Calamus rarispinosus,,4.4°C a 10.0°C,11
calamus_reinwardtii,Calamus reinwardtii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_reticulatus,Calamus reticulatus,Reticulated Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_retroflexus,Calamus retroflexus,,1.7°C a 4.4°C,10b
calamus_reyesianus,Calamus reyesianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_rhabdocladus,Calamus rhabdocladus,Bowstring Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_rheedei,Calamus rheedei,,-1.1°C a 1.7°C,"10a, 10b"
calamus_rhomboideus,Calamus rhomboideus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_rhytidomus,Calamus rhytidomus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ridleyanus,Calamus ridleyanus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_riedelianus,Calamus riedelianus,,4.4°C a 10.0°C,11
calamus_robinsonianus,Calamus robinsonianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_rotang,Calamus rotang,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ruber,Calamus ruber,,4.4°C a 10.0°C,11
calamus_rudentum,Calamus rudentum,Lizard Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_rugosus,Calamus rugosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ruptilis_var_acaulescens,Calamus ruptilis var. acaulescens,,4.4°C a 10.0°C,11
calamus_ruptilis_var_ruptilis,Calamus ruptilis var. ruptilis,,4.4°C a 10.0°C,11
calamus_ruvidus,Calamus ruvidus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sabalensis,Calamus sabalensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sabensis,Calamus sabensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sabut,Calamus sabut,Hair-Spine Rattan,4.4°C a 10.0°C,11
calamus_salicifolius,Calamus salicifolius,Willow-leaved Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_samian,Calamus samian,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sarasinorum,Calamus sarasinorum,,4.4°C a 10.0°C,11
calamus_sarawakensis,Calamus sarawakensis,Sarawak Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_sashae,Calamus sashae,,1.7°C a 4.4°C,10b
calamus_scabridulus,Calamus scabridulus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_scapigerus,Calamus scapigerus,,4.4°C a 10.0°C,11
calamus_schaeferianus,Calamus schaeferianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_schistoacanthus,Calamus schistoacanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_schlechteri,Calamus schlechteri,,4.4°C a 10.0°C,11
calamus_schlechterianus,Calamus schlechterianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_scipionum,Calamus scipionum,Semambu Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_scleracanthus,Calamus scleracanthus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sedens,Calamus sedens,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sedisspirituum,Calamus sedisspirituum,,4.4°C a 10.0°C,11
calamus_sekundurensis,Calamus sekundurensis,,4.4°C a 10.0°C,11
calamus_semierectus,Calamus semierectus,Semi-erect Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_semoi,Calamus semoi,,-1.1°C a 1.7°C,"10a, 10b"
calamus_senalingensis,Calamus senalingensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sepal,Calamus sepal,,4.4°C a 10.0°C,11
calamus_seriatus,Calamus seriatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_serpentinus,Calamus serpentinus,,4.4°C a 10.0°C,11
calamus_serrulatus,Calamus serrulatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_setulosus,Calamus setulosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_siamensis,Calamus siamensis,Thai Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_siberutensis,Calamus siberutensis,,4.4°C a 10.0°C,11
calamus_simplex,Calamus simplex,,-1.1°C a 1.7°C,"10a, 10b"
calamus_simplicifolius,Calamus simplicifolius,Simple-leaved Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_singalanus,Calamus singalanus,,4.4°C a 10.0°C,11
calamus_siphonospathus_var_dransfieldii,Calamus siphonospathus var. dransfieldii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_siphonospathus_var_farinosus,Calamus siphonospathus var. farinosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_siphonospathus_var_oligolepis,Calamus siphonospathus var. oligolepis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_siphonospathus_var_polylepis,Calamus siphonospathus var. polylepis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_siphonospathus_var_siphonospathus,Calamus siphonospathus var. siphonospathus,Lanyu sheng-teng,1.7°C a 4.4°C,10b
calamus_siphonospathus_var_sublaevis,Calamus siphonospathus var. sublaevis,Lanyu Island Rattan,1.7°C a 4.4°C,10b
calamus_solitarius,Calamus solitarius,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sordidus,Calamus sordidus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_spanostachys,Calamus spanostachys,,1.7°C a 4.4°C,10b
calamus_sparsiflorus,Calamus sparsiflorus,,4.4°C a 10.0°C,11
calamus_speciosissimus,Calamus speciosissimus,Beyond-beautiful Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_spectabilis,Calamus spectabilis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_spectatissimus,Calamus spectatissimus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_spicatus,Calamus spicatus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_spiculiferus,Calamus spiculiferus,,1.7°C a 4.4°C,10b
calamus_spinifolius,Calamus spinifolius,Spiny-leaved Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_spinulinervis,Calamus spinulinervis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_spiralis,Calamus spiralis,,1.7°C a 4.4°C,10b
calamus_stenophyllus,Calamus stenophyllus,,4.4°C a 10.0°C,11
calamus_stoloniferus,Calamus stoloniferus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_suaveolens,Calamus suaveolens,,-1.1°C a 1.7°C,"10a, 10b"
calamus_subangulatus,Calamus subangulatus,,4.4°C a 10.0°C,11
calamus_subinermis,Calamus subinermis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_sumbawensis,Calamus sumbawensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_symphysipus,Calamus symphysipus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_takanensis,Calamus takanensis,,4.4°C a 10.0°C,11
calamus_tanakadatei,Calamus tanakadatei,,-1.1°C a 1.7°C,"10a, 10b"
calamus_tapa,Calamus tapa,,-1.1°C a 1.7°C,"10a, 10b"
calamus_temburongii,Calamus temburongii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_temii,Calamus temii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_tenompokensis,Calamus tenompokensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_tenuis,Calamus tenuis,Thin Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_tetradactyloides,Calamus tetradactyloides,Broadleaved Prickly-chicken Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_tetradactylus,Calamus tetradactylus,Multi-spined White Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_thwaitesii,Calamus thwaitesii,,-1.1°C a 1.7°C,"10a, 10b"
calamus_thysanolepis,Calamus thysanolepis,Scaly Ratan,-1.1°C a 1.7°C,"10a, 10b"
calamus_timorensis,Calamus timorensis,Timor Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_tolitoliensis,Calamus toli-toliensis,,-1.1°C a 1.7°C,"10a, 10b"
calamus_tomentosus,Calamus tomentosus,Woolly Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_trachycoleus,Calamus trachycoleus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_treubianus,Calamus treubianus,,4.4°C a 10.0°C,11
calamus_trichrous,Calamus trichrous,,4.4°C a 10.0°C,11
calamus_trispermus,Calamus trispermus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_tumidus,Calamus tumidus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_ulur,Calamus ulur,,-1.1°C a 1.7°C,"10a, 10b"
calamus_unifarius_var_pentong,Calamus unifarius var. pentong,,-1.1°C a 1.7°C,"10a, 10b"
calamus_unifarius_var_unifarius,Calamus unifarius var. unifarius,,-1.1°C a 1.7°C,"10a, 10b"
calamus_unijugus,Calamus unijugus,,4.4°C a 10.0°C,11
calamus_urdanetanus,Calamus urdanetanus,,4.4°C a 10.0°C,11
calamus_ursinus,Calamus ursinus,,4.4°C a 10.0°C,11
calamus_uschdraweitianus,Calamus uschdraweitianus,,4.4°C a 10.0°C,11
calamus_usitatus,Calamus usitatus,Familiar Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_validus,Calamus validus,,4.4°C a 10.0°C,11
calamus_vattayila,Calamus vattayila,,-1.1°C a 1.7°C,"10a, 10b"
calamus_verticillaris,Calamus verticillaris,,4.4°C a 10.0°C,11
calamus_vestitus,Calamus vestitus,Guadalcanal Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_vidalianus,Calamus vidalianus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_viminalis,Calamus viminalis,Bitter Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_vinosus,Calamus vinosus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_viridispinus_var_sumatranus,Calamus viridispinus var. sumatranus,Divided Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_viridispinus_var_viridispinus,Calamus viridispinus var. viridispinus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_viridissimus,Calamus viridissimus,,-1.1°C a 1.7°C,"10a, 10b"
calamus_vitiensis,Calamus vitiensis,Fijian Rattan,-1.1°C a 1.7°C,"10a, 10b"
calamus_wailong,Calamus wailong,,-1.1°C a 1.7°C,"10a, 10b"
calamus_walkeri,Calamus walkeri,Short-spined Rattan,-1.1°C a 1.7°C,"10a, 10b"
